feature,target,spearman_rho,p_value,significant
z_clarity,knod,-0.0294,0.39628,False
z_clarity,liana,-0.0084,0.80793,False
z_clarity,mcrepair,0.02,0.56424,False
z_clarity,mulpor,-0.0192,0.58039,False
z_clarity,rap-gen,-0.0048,0.89065,False
z_clarity,recoder,0.009,0.79438,False
z_clarity,repilot,0.0432,0.21259,False
z_clarity,rewardrepair,-0.0263,0.44726,False
z_clarity,selfapr,-0.0214,0.53727,False
z_clarity,t5apr,0.0026,0.93925,False
z_clarity,tare,0.016,0.64366,False
z_clarity,tenure,0.0042,0.9026,False
z_clarity,thinkrepair,0.0293,0.39742,False
z_clarity,transfer,0.0408,0.23874,False
z_clarity,num_tools_fixed,0.0557,0.10789,False
z_clarity,any_tool_fixed,0.0663,0.05532,False
z_specificity,alpharepair,0.0107,0.75785,False
z_specificity,arja-e,-0.1279,0.00021,True
z_specificity,chatrepair,0.0311,0.36866,False
z_specificity,circle,-0.0148,0.66861,False
z_specificity,coconut,-0.0649,0.06088,False
z_specificity,codex,0.016,0.64411,False
z_specificity,cure,0.0024,0.94432,False
z_specificity,dear,-0.0374,0.27993,False
z_specificity,dlfix,-0.0181,0.60104,False
z_specificity,fitrepair,0.0427,0.21772,False
z_specificity,gamma,-0.0022,0.94937,False
z_specificity,iter,-0.0277,0.42344,False
z_specificity,knod,0.0675,0.05121,False
z_specificity,liana,0.0126,0.71526,False
z_specificity,mcrepair,-0.0124,0.71993,False
z_specificity,mulpor,0.0428,0.21708,False
z_specificity,rap-gen,-0.029,0.40243,False
z_specificity,recoder,-0.0053,0.87815,False
z_specificity,repilot,0.0147,0.67059,False
z_specificity,rewardrepair,0.0195,0.57412,False
z_specificity,selfapr,-0.0536,0.12189,False
z_specificity,t5apr,0.0141,0.68356,False
z_specificity,tare,-0.012,0.72948,False
z_specificity,tenure,0.0011,0.97571,False
z_specificity,thinkrepair,0.0231,0.50413,False
z_specificity,transfer,-0.0849,0.01414,True
z_specificity,num_tools_fixed,-0.0244,0.48136,False
z_specificity,any_tool_fixed,-0.0603,0.08177,False
z_reproducibility,alpharepair,0.0421,0.2243,False
z_reproducibility,arja-e,-0.0641,0.06397,False
z_reproducibility,chatrepair,0.0645,0.06267,False
z_reproducibility,circle,0.0184,0.59576,False
z_reproducibility,coconut,-0.0067,0.84559,False
z_reproducibility,codex,0.054,0.11862,False
z_reproducibility,cure,0.0387,0.26451,False
z_reproducibility,dear,-0.0288,0.40661,False
z_reproducibility,dlfix,0.0098,0.77674,False
z_reproducibility,fitrepair,0.0618,0.07446,False
z_reproducibility,gamma,-0.0153,0.65945,False
z_reproducibility,iter,0.0017,0.96146,False
z_reproducibility,knod,0.0731,0.03466,True
z_reproducibility,liana,0.0201,0.56159,False
z_reproducibility,mcrepair,0.0048,0.88969,False
z_reproducibility,mulpor,0.0187,0.58928,False
z_reproducibility,rap-gen,-0.0045,0.89706,False
z_reproducibility,recoder,0.0277,0.42403,False
z_reproducibility,repilot,0.0697,0.04401,True
z_reproducibility,rewardrepair,0.0392,0.25813,False
z_reproducibility,selfapr,-0.0084,0.80791,False
z_reproducibility,t5apr,0.0297,0.39147,False
z_reproducibility,tare,0.0422,0.22305,False
z_reproducibility,tenure,0.002,0.95339,False
z_reproducibility,thinkrepair,0.0339,0.32781,False
z_reproducibility,transfer,-0.1153,0.00085,True
z_reproducibility,num_tools_fixed,-0.0207,0.55086,False
z_reproducibility,any_tool_fixed,-0.0735,0.03368,True
z_reasoning_quality,alpharepair,0.031,0.37144,False
z_reasoning_quality,arja-e,0.0446,0.19748,False
z_reasoning_quality,chatrepair,-0.0115,0.7406,False
z_reasoning_quality,circle,0.021,0.54542,False
z_reasoning_quality,coconut,0.0711,0.03983,True
z_reasoning_quality,codex,-0.0388,0.2626,False
z_reasoning_quality,cure,0.0175,0.61359,False
z_reasoning_quality,dear,0.0018,0.95809,False
z_reasoning_quality,dlfix,0.021,0.54439,False
z_reasoning_quality,fitrepair,0.0308,0.37334,False
z_reasoning_quality,gamma,0.0598,0.08423,False
z_reasoning_quality,iter,-0.0017,0.96085,False
z_reasoning_quality,knod,-0.0266,0.4429,False
z_reasoning_quality,liana,-0.0123,0.72256,False
z_reasoning_quality,mcrepair,0.0236,0.49599,False
z_reasoning_quality,mulpor,-0.0244,0.48051,False
z_reasoning_quality,rap-gen,0.0439,0.205,False
z_reasoning_quality,recoder,0.0223,0.52013,False
z_reasoning_quality,repilot,-0.0048,0.88875,False
z_reasoning_quality,rewardrepair,0.0191,0.58206,False
z_reasoning_quality,selfapr,0.0253,0.46448,False
z_reasoning_quality,t5apr,0.0397,0.25224,False
z_reasoning_quality,tare,0.0072,0.83651,False
z_reasoning_quality,tenure,0.0559,0.10677,False
z_reasoning_quality,thinkrepair,0.0458,0.18588,False
z_reasoning_quality,transfer,0.0554,0.10992,False
z_reasoning_quality,num_tools_fixed,0.044,0.20431,False
z_reasoning_quality,any_tool_fixed,0.0618,0.07427,False
z_technical_context,alpharepair,-0.0897,0.00951,True
z_technical_context,arja-e,-0.0333,0.33595,False
z_technical_context,chatrepair,-0.0794,0.02172,True
z_technical_context,circle,-0.0057,0.86903,False
z_technical_context,coconut,-0.0346,0.31833,False
z_technical_context,codex,-0.01,0.77297,False
z_technical_context,cure,-0.0306,0.37749,False
z_technical_context,dear,-0.0108,0.75451,False
z_technical_context,dlfix,-0.0165,0.63366,False
z_technical_context,fitrepair,-0.0791,0.02224,True
z_technical_context,gamma,-0.0165,0.63345,False
z_technical_context,iter,-0.0082,0.81228,False
z_technical_context,knod,-0.0264,0.44698,False
z_technical_context,liana,-0.0038,0.91377,False
z_technical_context,mcrepair,0.0031,0.92906,False
z_technical_context,mulpor,0.0554,0.10972,False
z_technical_context,rap-gen,-0.0069,0.84329,False
z_technical_context,recoder,-0.0243,0.48265,False
z_technical_context,repilot,-0.034,0.3261,False
z_technical_context,rewardrepair,-0.0127,0.71305,False
z_technical_context,selfapr,0.0224,0.51854,False
z_technical_context,t5apr,-0.0545,0.1157,False
z_technical_context,tare,-0.0324,0.34922,False
z_technical_context,tenure,-0.0875,0.01139,True
z_technical_context,thinkrepair,-0.0844,0.01468,True
z_technical_context,transfer,0.0277,0.42345,False
z_technical_context,num_tools_fixed,-0.0291,0.40111,False
z_technical_context,any_tool_fixed,-0.0155,0.65393,False
z_ambiguity,alpharepair,0.0539,0.11949,False
z_ambiguity,arja-e,-0.0269,0.43816,False
z_ambiguity,chatrepair,0.0463,0.18165,False
z_ambiguity,circle,-0.0002,0.99646,False
z_ambiguity,coconut,-0.0229,0.50844,False
z_ambiguity,codex,0.0064,0.85308,False
z_ambiguity,cure,0.0131,0.70549,False
z_ambiguity,dear,-0.0155,0.65559,False
z_ambiguity,dlfix,0.0248,0.47358,False
z_ambiguity,fitrepair,0.0218,0.52919,False
z_ambiguity,gamma,-0.0061,0.86064,False
z_ambiguity,iter,-0.0398,0.25077,False
z_ambiguity,knod,0.0664,0.05527,False
z_ambiguity,liana,0.041,0.2362,False
z_ambiguity,mcrepair,0.0069,0.84273,False
z_ambiguity,mulpor,-0.0052,0.87976,False
z_ambiguity,rap-gen,-0.043,0.21456,False
z_ambiguity,recoder,0.0066,0.84977,False
z_ambiguity,repilot,-0.016,0.64502,False
z_ambiguity,rewardrepair,-0.0018,0.95869,False
z_ambiguity,selfapr,-0.0189,0.58621,False
z_ambiguity,t5apr,-0.006,0.8628,False
z_ambiguity,tare,-0.008,0.81734,False
z_ambiguity,tenure,0.0401,0.24649,False
z_ambiguity,thinkrepair,-0.0144,0.67763,False
z_ambiguity,transfer,-0.1064,0.00207,True
z_ambiguity,num_tools_fixed,-0.0578,0.09512,False
z_ambiguity,any_tool_fixed,-0.0825,0.01713,True
z_repair_readiness,alpharepair,0.0493,0.15454,False
z_repair_readiness,arja-e,0.0595,0.08556,False
z_repair_readiness,chatrepair,0.0601,0.08264,False
z_repair_readiness,circle,0.0599,0.08367,False
z_repair_readiness,coconut,0.0724,0.03655,True
z_repair_readiness,codex,0.0556,0.10817,False
z_repair_readiness,cure,0.0845,0.01454,True
z_repair_readiness,dear,0.0581,0.09316,False
z_repair_readiness,dlfix,0.0448,0.19588,False
z_repair_readiness,fitrepair,0.0401,0.24706,False
z_repair_readiness,gamma,0.0067,0.8457,False
z_repair_readiness,iter,0.0782,0.02384,True
z_repair_readiness,knod,0.0297,0.39086,False
z_repair_readiness,liana,0.0241,0.48712,False
z_repair_readiness,mcrepair,0.0413,0.23346,False
z_repair_readiness,mulpor,0.0383,0.26834,False
z_repair_readiness,rap-gen,0.0656,0.05824,False
z_repair_readiness,recoder,0.0276,0.42516,False
z_repair_readiness,repilot,0.043,0.21437,False
z_repair_readiness,rewardrepair,0.0311,0.37014,False
z_repair_readiness,selfapr,0.0491,0.15618,False
z_repair_readiness,t5apr,0.0454,0.18985,False
z_repair_readiness,tare,0.0593,0.08696,False
z_repair_readiness,tenure,0.0203,0.55803,False
z_repair_readiness,thinkrepair,0.0145,0.67491,False
z_repair_readiness,transfer,-0.0311,0.36879,False
z_repair_readiness,num_tools_fixed,0.0308,0.37354,False
z_repair_readiness,any_tool_fixed,0.002,0.9533,False
z_root_cause_evidence,alpharepair,0.0286,0.40901,False
z_root_cause_evidence,arja-e,0.0669,0.05335,False
z_root_cause_evidence,chatrepair,0.016,0.64458,False
z_root_cause_evidence,circle,0.02,0.56402,False
z_root_cause_evidence,coconut,0.0853,0.01362,True
z_root_cause_evidence,codex,-0.0439,0.20499,False
z_root_cause_evidence,cure,0.0121,0.72693,False
z_root_cause_evidence,dear,0.0297,0.39119,False
z_root_cause_evidence,dlfix,0.0436,0.20771,False
z_root_cause_evidence,fitrepair,0.024,0.4886,False
z_root_cause_evidence,gamma,0.03,0.38688,False
z_root_cause_evidence,iter,0.0034,0.92118,False
z_root_cause_evidence,knod,-0.0425,0.22044,False
z_root_cause_evidence,liana,0.0024,0.94456,False
z_root_cause_evidence,mcrepair,-0.0047,0.89269,False
z_root_cause_evidence,mulpor,-0.0602,0.08216,False
z_root_cause_evidence,rap-gen,0.0149,0.66818,False
z_root_cause_evidence,recoder,0.0128,0.71166,False
z_root_cause_evidence,repilot,-0.0115,0.73946,False
z_root_cause_evidence,rewardrepair,0.0098,0.77846,False
z_root_cause_evidence,selfapr,-0.0038,0.91203,False
z_root_cause_evidence,t5apr,0.0224,0.51883,False
z_root_cause_evidence,tare,0.0195,0.57318,False
z_root_cause_evidence,tenure,0.0286,0.40881,False
z_root_cause_evidence,thinkrepair,0.0396,0.25255,False
z_root_cause_evidence,transfer,0.0484,0.16238,False
z_root_cause_evidence,num_tools_fixed,0.0294,0.39556,False
z_root_cause_evidence,any_tool_fixed,0.0466,0.17854,False
z_hidden_reproducibility,alpharepair,-0.063,0.06901,False
z_hidden_reproducibility,arja-e,-0.0523,0.13107,False
z_hidden_reproducibility,chatrepair,-0.0334,0.33445,False
z_hidden_reproducibility,circle,-0.1118,0.00121,True
z_hidden_reproducibility,coconut,-0.1097,0.0015,True
z_hidden_reproducibility,codex,-0.043,0.21504,False
z_hidden_reproducibility,cure,-0.1092,0.00158,True
z_hidden_reproducibility,dear,-0.0474,0.17113,False
z_hidden_reproducibility,dlfix,-0.0851,0.01389,True
z_hidden_reproducibility,fitrepair,-0.0852,0.0138,True
z_hidden_reproducibility,gamma,-0.0608,0.07888,False
z_hidden_reproducibility,iter,-0.1029,0.00292,True
z_hidden_reproducibility,knod,-0.0496,0.15219,False
z_hidden_reproducibility,liana,-0.0678,0.05027,False
z_hidden_reproducibility,mcrepair,-0.0698,0.04382,True
z_hidden_reproducibility,mulpor,-0.0531,0.12498,False
z_hidden_reproducibility,rap-gen,-0.1299,0.00017,True
z_hidden_reproducibility,recoder,-0.0837,0.01561,True
z_hidden_reproducibility,repilot,-0.0808,0.01947,True
z_hidden_reproducibility,rewardrepair,-0.1078,0.00181,True
z_hidden_reproducibility,selfapr,-0.1291,0.00018,True
z_hidden_reproducibility,t5apr,-0.1049,0.0024,True
z_hidden_reproducibility,tare,-0.0738,0.03307,True
z_hidden_reproducibility,tenure,-0.0517,0.1353,False
z_hidden_reproducibility,thinkrepair,-0.0296,0.39291,False
z_hidden_reproducibility,transfer,0.0034,0.92224,False
z_hidden_reproducibility,num_tools_fixed,-0.0778,0.02458,True
z_hidden_reproducibility,any_tool_fixed,-0.0375,0.27963,False
z_impact_scope,alpharepair,-0.0987,0.00431,True
z_impact_scope,arja-e,-0.0206,0.55233,False
z_impact_scope,chatrepair,-0.1588,0.0,True
z_impact_scope,circle,-0.0458,0.18624,False
z_impact_scope,coconut,-0.0389,0.26194,False
z_impact_scope,codex,-0.0852,0.01376,True
z_impact_scope,cure,-0.0709,0.04051,True
z_impact_scope,dear,-0.0298,0.38937,False
z_impact_scope,dlfix,-0.0866,0.01232,True
z_impact_scope,fitrepair,-0.0991,0.00416,True
z_impact_scope,gamma,-0.0323,0.35179,False
z_impact_scope,iter,-0.0104,0.76402,False
z_impact_scope,knod,-0.0815,0.01853,True
z_impact_scope,liana,-0.071,0.04022,True
z_impact_scope,mcrepair,-0.03,0.38734,False
z_impact_scope,mulpor,-0.0316,0.36111,False
z_impact_scope,rap-gen,0.0328,0.34348,False
z_impact_scope,recoder,-0.0853,0.01363,True
z_impact_scope,repilot,-0.084,0.01513,True
z_impact_scope,rewardrepair,-0.0693,0.04514,True
z_impact_scope,selfapr,0.0132,0.70257,False
z_impact_scope,t5apr,-0.0954,0.00578,True
z_impact_scope,tare,-0.1013,0.00339,True
z_impact_scope,tenure,-0.0878,0.01112,True
z_impact_scope,thinkrepair,-0.1059,0.00219,True
z_impact_scope,transfer,0.1184,0.00061,True
z_impact_scope,num_tools_fixed,-0.0402,0.24636,False
z_impact_scope,any_tool_fixed,0.0195,0.57413,False
repair_difficulty,alpharepair,-0.0596,0.08542,False
repair_difficulty,arja-e,-0.0294,0.39671,False
repair_difficulty,chatrepair,-0.0593,0.08677,False
repair_difficulty,circle,-0.0821,0.01771,True
repair_difficulty,coconut,-0.072,0.03743,True
repair_difficulty,codex,-0.0608,0.079,False
repair_difficulty,cure,-0.103,0.00288,True
repair_difficulty,dear,-0.0363,0.29451,False
repair_difficulty,dlfix,-0.0581,0.09339,False
repair_difficulty,fitrepair,-0.0708,0.04085,True
repair_difficulty,gamma,-0.0106,0.75939,False
repair_difficulty,iter,-0.0776,0.02493,True
repair_difficulty,knod,-0.0719,0.03771,True
repair_difficulty,liana,-0.051,0.14097,False
repair_difficulty,mcrepair,-0.0487,0.15951,False
repair_difficulty,mulpor,-0.0599,0.08348,False
repair_difficulty,rap-gen,-0.0771,0.02596,True
repair_difficulty,recoder,-0.0586,0.09073,False
repair_difficulty,repilot,-0.071,0.04013,True
repair_difficulty,rewardrepair,-0.0632,0.06815,False
repair_difficulty,selfapr,-0.0674,0.05138,False
repair_difficulty,t5apr,-0.0747,0.03082,True
repair_difficulty,tare,-0.081,0.0193,True
repair_difficulty,tenure,-0.0343,0.32172,False
repair_difficulty,thinkrepair,-0.0361,0.2968,False
repair_difficulty,transfer,0.0389,0.26103,False
repair_difficulty,num_tools_fixed,-0.0468,0.17629,False
repair_difficulty,any_tool_fixed,-0.0044,0.89954,False
ambiguity_count,alpharepair,-0.1147,0.0009,True
ambiguity_count,arja-e,-0.0249,0.47185,False
ambiguity_count,chatrepair,-0.1113,0.00128,True
ambiguity_count,circle,-0.1157,0.00081,True
ambiguity_count,coconut,-0.0505,0.14485,False
ambiguity_count,codex,-0.101,0.00348,True
ambiguity_count,cure,-0.1272,0.00023,True
ambiguity_count,dear,-0.0276,0.4258,False
ambiguity_count,dlfix,-0.0963,0.00535,True
ambiguity_count,fitrepair,-0.1249,0.0003,True
ambiguity_count,gamma,-0.0018,0.95779,False
ambiguity_count,iter,-0.0717,0.03828,True
ambiguity_count,knod,-0.1427,4e-05,True
ambiguity_count,liana,-0.1172,0.00069,True
ambiguity_count,mcrepair,-0.066,0.05658,False
ambiguity_count,mulpor,-0.075,0.03013,True
ambiguity_count,rap-gen,-0.0675,0.05129,False
ambiguity_count,recoder,-0.095,0.00602,True
ambiguity_count,repilot,-0.1181,0.00063,True
ambiguity_count,rewardrepair,-0.0985,0.00437,True
ambiguity_count,selfapr,-0.0876,0.01133,True
ambiguity_count,t5apr,-0.104,0.00261,True
ambiguity_count,tare,-0.1026,0.003,True
ambiguity_count,tenure,-0.0724,0.03645,True
ambiguity_count,thinkrepair,-0.0494,0.1536,False
ambiguity_count,transfer,0.1275,0.00022,True
ambiguity_count,num_tools_fixed,-0.037,0.28498,False
ambiguity_count,any_tool_fixed,0.0438,0.20632,False
hidden_s2r_present,alpharepair,0.0619,0.07363,False
hidden_s2r_present,arja-e,0.0035,0.91872,False
hidden_s2r_present,chatrepair,0.0995,0.004,True
hidden_s2r_present,circle,0.0673,0.052,False
hidden_s2r_present,coconut,0.0004,0.99161,False
hidden_s2r_present,codex,0.0819,0.01796,True
hidden_s2r_present,cure,0.0621,0.07308,False
hidden_s2r_present,dear,0.0192,0.57875,False
hidden_s2r_present,dlfix,0.0493,0.15474,False
hidden_s2r_present,fitrepair,0.0917,0.00803,True
hidden_s2r_present,gamma,-0.0326,0.34718,False
hidden_s2r_present,iter,0.0361,0.29693,False
hidden_s2r_present,knod,0.0744,0.03168,True
hidden_s2r_present,liana,0.0826,0.01703,True
hidden_s2r_present,mcrepair,0.0247,0.47514,False
hidden_s2r_present,mulpor,0.0486,0.16077,False
hidden_s2r_present,rap-gen,-0.0006,0.98671,False
hidden_s2r_present,recoder,0.0512,0.13899,False
hidden_s2r_present,repilot,0.0993,0.00409,True
hidden_s2r_present,rewardrepair,0.018,0.60315,False
hidden_s2r_present,selfapr,-0.0046,0.89528,False
hidden_s2r_present,t5apr,0.055,0.11248,False
hidden_s2r_present,tare,0.0916,0.00812,True
hidden_s2r_present,tenure,0.0432,0.21278,False
hidden_s2r_present,thinkrepair,0.0731,0.03465,True
hidden_s2r_present,transfer,-0.1106,0.00136,True
hidden_s2r_present,num_tools_fixed,0.0316,0.36231,False
hidden_s2r_present,any_tool_fixed,-0.0282,0.41545,False
technical_completeness,alpharepair,0.0555,0.109,False
technical_completeness,arja-e,0.0397,0.2515,False
technical_completeness,chatrepair,0.041,0.23651,False
technical_completeness,circle,0.1042,0.00258,True
technical_completeness,coconut,0.1021,0.00315,True
technical_completeness,codex,0.0403,0.24527,False
technical_completeness,cure,0.1013,0.0034,True
technical_completeness,dear,0.0399,0.24913,False
technical_completeness,dlfix,0.092,0.00778,True
technical_completeness,fitrepair,0.0814,0.0187,True
technical_completeness,gamma,0.033,0.34102,False
technical_completeness,iter,0.0786,0.0232,True
technical_completeness,knod,0.0439,0.20547,False
technical_completeness,liana,0.0799,0.02089,True
technical_completeness,mcrepair,0.0479,0.16711,False
technical_completeness,mulpor,0.0329,0.3426,False
technical_completeness,rap-gen,0.0951,0.00597,True
technical_completeness,recoder,0.0862,0.01269,True
technical_completeness,repilot,0.081,0.01921,True
technical_completeness,rewardrepair,0.0865,0.0124,True
technical_completeness,selfapr,0.0872,0.01168,True
technical_completeness,t5apr,0.0908,0.00866,True
technical_completeness,tare,0.0868,0.01205,True
technical_completeness,tenure,0.0362,0.29645,False
technical_completeness,thinkrepair,0.0416,0.2302,False
technical_completeness,transfer,-0.0008,0.98207,False
technical_completeness,num_tools_fixed,0.0692,0.04569,True
technical_completeness,any_tool_fixed,0.0343,0.32274,False
reasoning_composite,alpharepair,0.0638,0.06523,False
reasoning_composite,arja-e,0.0619,0.07389,False
reasoning_composite,chatrepair,0.0321,0.35385,False
reasoning_composite,circle,0.0942,0.00645,True
reasoning_composite,coconut,0.1006,0.00362,True
reasoning_composite,codex,0.0245,0.47893,False
reasoning_composite,cure,0.0881,0.0109,True
reasoning_composite,dear,0.0299,0.38889,False
reasoning_composite,dlfix,0.0671,0.05246,False
reasoning_composite,fitrepair,0.0852,0.01379,True
reasoning_composite,gamma,0.0521,0.13236,False
reasoning_composite,iter,0.068,0.04945,True
reasoning_composite,knod,0.0304,0.37976,False
reasoning_composite,liana,0.0465,0.17904,False
reasoning_composite,mcrepair,0.0612,0.07736,False
reasoning_composite,mulpor,0.0316,0.36249,False
reasoning_composite,rap-gen,0.1043,0.00255,True
reasoning_composite,recoder,0.0759,0.02828,True
reasoning_composite,repilot,0.0737,0.03332,True
reasoning_composite,rewardrepair,0.0753,0.0296,True
reasoning_composite,selfapr,0.084,0.01519,True
reasoning_composite,t5apr,0.095,0.006,True
reasoning_composite,tare,0.0722,0.03706,True
reasoning_composite,tenure,0.0635,0.06657,False
reasoning_composite,thinkrepair,0.0644,0.06302,False
reasoning_composite,transfer,0.01,0.77291,False
reasoning_composite,num_tools_fixed,0.0818,0.01804,True
reasoning_composite,any_tool_fixed,0.0569,0.10054,False
quality_composite,alpharepair,0.0848,0.01418,True
quality_composite,arja-e,0.0087,0.8013,False
quality_composite,chatrepair,0.0752,0.0297,True
quality_composite,circle,0.1125,0.00113,True
quality_composite,coconut,0.0792,0.02208,True
quality_composite,codex,0.0648,0.06109,False
quality_composite,cure,0.1226,0.00038,True
quality_composite,dear,0.0245,0.47991,False
quality_composite,dlfix,0.0788,0.02271,True
quality_composite,fitrepair,0.1131,0.00106,True
quality_composite,gamma,0.0253,0.46522,False
quality_composite,iter,0.0849,0.01415,True
quality_composite,knod,0.0984,0.00444,True
quality_composite,liana,0.0858,0.01313,True
quality_composite,mcrepair,0.0657,0.05792,False
quality_composite,mulpor,0.0683,0.04866,True
quality_composite,rap-gen,0.0954,0.00582,True
quality_composite,recoder,0.0883,0.01067,True
quality_composite,repilot,0.1013,0.00339,True
quality_composite,rewardrepair,0.0972,0.00494,True
quality_composite,selfapr,0.0854,0.01356,True
quality_composite,t5apr,0.1078,0.00181,True
quality_composite,tare,0.102,0.00318,True
quality_composite,tenure,0.065,0.06032,False
quality_composite,thinkrepair,0.0644,0.06268,False
quality_composite,transfer,-0.0774,0.0254,True
quality_composite,num_tools_fixed,0.0623,0.0718,False
quality_composite,any_tool_fixed,0.001,0.9777,False
quality_std,alpharepair,-0.0177,0.61019,False
quality_std,arja-e,-0.0383,0.26949,False
quality_std,chatrepair,0.0125,0.71867,False
quality_std,circle,-0.039,0.25994,False
quality_std,coconut,-0.0337,0.33071,False
quality_std,codex,0.0152,0.66155,False
quality_std,cure,-0.0072,0.83519,False
quality_std,dear,-0.0249,0.47238,False
quality_std,dlfix,-0.0274,0.42831,False
quality_std,fitrepair,-0.0175,0.61332,False
quality_std,gamma,-0.0607,0.07938,False
quality_std,iter,-0.0268,0.43918,False
quality_std,knod,0.0139,0.68775,False
quality_std,liana,-0.014,0.68531,False
quality_std,mcrepair,0.0015,0.96435,False
quality_std,mulpor,-0.0462,0.18188,False
quality_std,rap-gen,-0.038,0.27251,False
quality_std,recoder,-0.0201,0.56232,False
quality_std,repilot,0.0129,0.71022,False
quality_std,rewardrepair,-0.1015,0.00331,True
quality_std,selfapr,-0.0733,0.03429,True
quality_std,t5apr,-0.0574,0.09758,False
quality_std,tare,0.0143,0.68025,False
quality_std,tenure,-0.0739,0.03278,True
quality_std,thinkrepair,-0.0008,0.98255,False
quality_std,transfer,-0.0142,0.68305,False
quality_std,num_tools_fixed,-0.034,0.32642,False
quality_std,any_tool_fixed,-0.0345,0.31871,False
specificity_repro_gap,alpharepair,-0.0264,0.44558,False
specificity_repro_gap,arja-e,-0.1005,0.00366,True
specificity_repro_gap,chatrepair,-0.0366,0.29049,False
specificity_repro_gap,circle,-0.0236,0.49645,False
specificity_repro_gap,coconut,-0.0663,0.05549,False
specificity_repro_gap,codex,-0.0317,0.36017,False
specificity_repro_gap,cure,-0.044,0.20429,False
specificity_repro_gap,dear,-0.0105,0.76183,False
specificity_repro_gap,dlfix,-0.0376,0.27758,False
specificity_repro_gap,fitrepair,-0.0145,0.67489,False
specificity_repro_gap,gamma,-0.0043,0.90039,False
specificity_repro_gap,iter,-0.0295,0.39425,False
specificity_repro_gap,knod,-0.0029,0.93251,False
specificity_repro_gap,liana,-0.0059,0.86411,False
specificity_repro_gap,mcrepair,-0.0203,0.55758,False
specificity_repro_gap,mulpor,0.0157,0.65114,False
specificity_repro_gap,rap-gen,-0.0347,0.31667,False
specificity_repro_gap,recoder,-0.0402,0.24604,False
specificity_repro_gap,repilot,-0.0522,0.13209,False
specificity_repro_gap,rewardrepair,-0.0123,0.72319,False
specificity_repro_gap,selfapr,-0.0501,0.14831,False
specificity_repro_gap,t5apr,-0.0254,0.46378,False
specificity_repro_gap,tare,-0.0539,0.11975,False
specificity_repro_gap,tenure,-0.0109,0.75393,False
specificity_repro_gap,thinkrepair,0.0007,0.9846,False
specificity_repro_gap,transfer,0.0303,0.38177,False
specificity_repro_gap,num_tools_fixed,-0.0101,0.77021,False
specificity_repro_gap,any_tool_fixed,0.008,0.81706,False
spec_reasoning_product,alpharepair,0.0859,0.013,True
spec_reasoning_product,arja-e,0.0194,0.57516,False
spec_reasoning_product,chatrepair,0.0654,0.05899,False
spec_reasoning_product,circle,0.1097,0.0015,True
spec_reasoning_product,coconut,0.08,0.02081,True
spec_reasoning_product,codex,0.0554,0.10939,False
spec_reasoning_product,cure,0.1039,0.00264,True
spec_reasoning_product,dear,0.0216,0.53267,False
spec_reasoning_product,dlfix,0.0726,0.03607,True
spec_reasoning_product,fitrepair,0.1151,0.00086,True
spec_reasoning_product,gamma,0.033,0.34098,False
spec_reasoning_product,iter,0.0722,0.03689,True
spec_reasoning_product,knod,0.0723,0.03684,True
spec_reasoning_product,liana,0.0757,0.02865,True
spec_reasoning_product,mcrepair,0.0596,0.08516,False
spec_reasoning_product,mulpor,0.0614,0.07602,False
spec_reasoning_product,rap-gen,0.0974,0.00484,True
spec_reasoning_product,recoder,0.0893,0.00984,True
spec_reasoning_product,repilot,0.1003,0.00371,True
spec_reasoning_product,rewardrepair,0.0978,0.00466,True
spec_reasoning_product,selfapr,0.082,0.01778,True
spec_reasoning_product,t5apr,0.1104,0.0014,True
spec_reasoning_product,tare,0.0851,0.01392,True
spec_reasoning_product,tenure,0.0689,0.04663,True
spec_reasoning_product,thinkrepair,0.0812,0.01895,True
spec_reasoning_product,transfer,-0.0554,0.10959,False
spec_reasoning_product,num_tools_fixed,0.0741,0.03225,True
spec_reasoning_product,any_tool_fixed,0.0186,0.59048,False
causal_consistency,alpharepair,-0.0164,0.6365,False
causal_consistency,arja-e,0.0178,0.60724,False
causal_consistency,chatrepair,0.0313,0.36643,False
causal_consistency,circle,-0.0015,0.96613,False
causal_consistency,coconut,-0.0183,0.59763,False
causal_consistency,codex,0.0216,0.53316,False
causal_consistency,cure,-0.0353,0.30804,False
causal_consistency,dear,0.0211,0.54329,False
causal_consistency,dlfix,-0.0196,0.57135,False
causal_consistency,fitrepair,-0.0152,0.66072,False
causal_consistency,gamma,0.0121,0.72766,False
causal_consistency,iter,0.0132,0.70312,False
causal_consistency,knod,-0.0233,0.50216,False
causal_consistency,liana,-0.0186,0.5912,False
causal_consistency,mcrepair,-0.0567,0.10163,False
causal_consistency,mulpor,0.0109,0.75313,False
causal_consistency,rap-gen,-0.0184,0.59492,False
causal_consistency,recoder,-0.0217,0.53203,False
causal_consistency,repilot,0.02,0.56381,False
causal_consistency,rewardrepair,0.0282,0.41494,False
causal_consistency,selfapr,0.0003,0.99357,False
causal_consistency,t5apr,-0.0117,0.735,False
causal_consistency,tare,-0.0369,0.28734,False
causal_consistency,tenure,-0.0262,0.44938,False
causal_consistency,thinkrepair,0.0295,0.39446,False
causal_consistency,transfer,0.0123,0.72324,False
causal_consistency,num_tools_fixed,0.0261,0.45049,False
causal_consistency,any_tool_fixed,0.0292,0.40018,False
technical_consistency,alpharepair,0.0073,0.83422,False
technical_consistency,arja-e,-0.0438,0.20584,False
