bug_id,project,title,description
Jsoup-34,Jsoup,Issue Report,"Parser error on commented CDATA #349New issueCopy linkNew issueCopy linkClosedClosedParser error on commented CDATA#349Copy linkAssignees Descriptionfelipehummelopened on Jul 31, 2013Issue body actionsJsoup gives the following error when trying to parse this HTML: https://gist.github.com/felipehummel/6122799
java.lang.ArrayIndexOutOfBoundsException: 8666
    at org.jsoup.parser.CharacterReader.nextIndexOf(CharacterReader.java:92)
    at org.jsoup.parser.CharacterReader.consumeTo(CharacterReader.java:112)
    at org.jsoup.parser.TokeniserState$67.read(TokeniserState.java:1789)
    at org.jsoup.parser.Tokeniser.read(Tokeniser.java:42)
    at org.jsoup.parser.TreeBuilder.runParser(TreeBuilder.java:47)
    at org.jsoup.parser.TreeBuilder.parse(TreeBuilder.java:41)
    at org.jsoup.parser.HtmlTreeBuilder.parse(HtmlTreeBuilder.java:37)
    at org.jsoup.parser.Parser.parse(Parser.java:90)
    at org.jsoup.Jsoup.parse(Jsoup.java:58)
...

The HTML is from a entry in a RSS feed. If I remove the line:
// ]]

or just the
]]
Then it parses the HTML nicely.
Does this syntax error should really throw an exception or it should be silently ignored?MetadataMetadataAssigneesLabelsNo labelsNo labelsProjectsNo projectsMilestoneNo milestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions"
Jsoup-64,Jsoup,Issue Report,"Incorrect handling of self-closing tags noframes, style and title cause remainder of document to be html-escaped #906New issueCopy linkNew issueCopy linkClosedClosedIncorrect handling of self-closing tags noframes, style and title cause remainder of document to be html-escaped#906Copy linkLabelsbugA confirmed bug, that we should fixA confirmed bug, that we should fixMilestone1.11.1Descriptionhannibal218bcopened on Jun 27, 2017Issue body actionsGiven the input:
<html>
<head>
	<style />   <!-- < - - this is the culprit -->
</head>
<body>
	<p>Whatever</p>
</body>
</html>
JSoup 1.8.2 and also http://try.jsoup.org/~lJwWpjXYUSTBeBZhdEnS3Mt56g4 will produce:
    <html>
     <head> 
      <style></style>
     </head>
     <body>
       &lt;/head&gt; &lt;body&gt; &lt;p&gt;Whatever&lt;/p&gt; &lt;/body&gt; &lt;/html&gt;
     </body>
    </html>
With <title/> instead of <style/>, the result is different but still wrong (http://try.jsoup.org/~BZ3uoMki-r904fZxUOWJgLJO7r8 ):
<html>
 <head> 
  <title></title>
 </head>
 <body>
   &lt;/head&gt;  
  <p>Whatever</p>  
 </body>
</html>
That weirdness was fixed for <script> with Issue #305: http://try.jsoup.org/~3Ms6TQCrrdaA_uPgxgURYYvwFAg
<html>
 <head> 
  <script></script> 
 </head> 
 <body> 
  <p>Whatever</p>  
 </body>
</html>
Looking at the source, it seems only the HtmlTreeBuilderState handling for <noframes>, <style> and <title> in the methods handleRawText and handleRcData doesn't get along with the self-closing tags.
Any other tagname I've checked (and I tried to cover all branches of that case StartTag switch) results in a good parse similar to the <script> case, which is what I'd expect.
Thanks for looking into this!MetadataMetadataAssigneesNo one assignedLabelsbugA confirmed bug, that we should fixA confirmed bug, that we should fixProjectsNo projectsMilestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions"
Jsoup-72,Jsoup,Issue Report,"StringIndexOutOfBoundsException as of jsoup 1.11.1 #972New issueCopy linkNew issueCopy linkClosedClosedStringIndexOutOfBoundsException as of jsoup 1.11.1#972Copy linkLabelsbugA confirmed bug, that we should fixA confirmed bug, that we should fixMilestone1.11.2Descriptionvalodzkaopened on Nov 14, 2017Issue body actionsExample:
Jsoup.parse(new URL(""https://gist.githubusercontent.com/valodzka/91ed27043628e9023009e503d41f1aad/raw/a15f68671e6f0517e48fdac812983b85fea27c16/test.html""), 10_000);
MetadataMetadataAssigneesNo one assignedLabelsbugA confirmed bug, that we should fixA confirmed bug, that we should fixProjectsNo projectsMilestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions"
Jsoup-79,Jsoup,Issue Report,"LeafNode.childNodes() throws UnsupportedOperationException. #1032New issueCopy linkNew issueCopy linkClosedClosedLeafNode.childNodes() throws UnsupportedOperationException.#1032Copy linkLabelsbugA confirmed bug, that we should fixA confirmed bug, that we should fixMilestone1.11.3Descriptionmattp1opened on Mar 11, 2018Issue body actionsLeafNode.childNodes() throws UnsupportedOperationException since this commit:
f71712b#diff-605d28890f72a0f43298f842d0a3414f
The javadoc of Node.childNodes() says this:
@return list of children. If no children, returns an empty list.
But in the case of a LeafNode, which has no children, it throws UnsupportedOperationException. This is because childNodes() calls ensureChildNodes(), which throws an exception when called on a LeafNode.
The result is that the calling application needs to guard against this case. But the application should not need to know if the Node it has is a LeafNode or not.
LeafNode.childNodes() should simply return an empty list as it used to do, and as per the javadoc.MetadataMetadataAssigneesNo one assignedLabelsbugA confirmed bug, that we should fixA confirmed bug, that we should fixProjectsNo projectsMilestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions"
Jsoup-87,Jsoup,Issue Report,"wrong parsing with ParseSettings.preserveCase #1149New issueCopy linkNew issueCopy linkClosedClosedwrong parsing with ParseSettings.preserveCase#1149Copy linkLabelsbugA confirmed bug, that we should fixA confirmed bug, that we should fixfixedAn {bug|improvement} that has been {fixed|implemented}An {bug|improvement} that has been {fixed|implemented}Milestone1.12.1Descriptionanexploreopened on Nov 23, 2018Issue body actionsjsoup version:1.11.3
when using case sensitive settings,  parse wrong
public class TestJsoupParser {

    public static void main(String[] args) {
        Parser parser = Parser.htmlParser();
        parser.settings(ParseSettings.preserveCase); // this line
        String html = ""<div class=\""bdsharebuttonbox\"">""
                + ""<A class=bds_more href=\""http://share.baidu.com/code#\"" data-cmd=\""more\"">分享到：</A>""
                + ""<A title=分享到QQ空间 class=bds_qzone href=\""http://share.baidu.com/code#\"" data-cmd=\""qzone\"">""
                + ""</A><A title=分享到新浪微博 class=bds_tsina href=\""http://share.baidu.com/code#\"" data-cmd=\""tsina\""></A>""
                + ""<A title=分享到腾讯微博 class=bds_tqq href=\""http://share.baidu.com/code#\"" data-cmd=\""tqq\""></A>""
                + ""<A title=分享到人人网 class=bds_renren href=\""http://share.baidu.com/code#\"" data-cmd=\""renren\""></A>""
                + ""<A title=分享到微信 class=bds_weixin href=\""http://share.baidu.com/code#\"" data-cmd=\""weixin\""></A>""
                + ""</div>\r\n"";
        Document doc = Jsoup.parse(html, """", parser);
        System.out.println(doc.html());
    }
    

}
the result is:
<html>
 <head></head>
 <body>
  <div class=""bdsharebuttonbox"">
   <A class=""bds_more"" href=""http://share.baidu.com/code#"" data-cmd=""more"">
    分享到：
   </A>
   <A class=""bds_more"" href=""http://share.baidu.com/code#"" data-cmd=""more"">
    <A title=""分享到QQ空间"" class=""bds_qzone"" href=""http://share.baidu.com/code#"" data-cmd=""qzone""></A>
    <A title=""分享到QQ空间"" class=""bds_qzone"" href=""http://share.baidu.com/code#"" data-cmd=""qzone"">
     <A title=""分享到新浪微博"" class=""bds_tsina"" href=""http://share.baidu.com/code#"" data-cmd=""tsina""></A>
     <A title=""分享到新浪微博"" class=""bds_tsina"" href=""http://share.baidu.com/code#"" data-cmd=""tsina"">
      <A title=""分享到腾讯微博"" class=""bds_tqq"" href=""http://share.baidu.com/code#"" data-cmd=""tqq""></A>
      <A title=""分享到腾讯微博"" class=""bds_tqq"" href=""http://share.baidu.com/code#"" data-cmd=""tqq"">
       <A title=""分享到人人网"" class=""bds_renren"" href=""http://share.baidu.com/code#"" data-cmd=""renren""></A>
       <A title=""分享到人人网"" class=""bds_renren"" href=""http://share.baidu.com/code#"" data-cmd=""renren"">
        <A title=""分享到微信"" class=""bds_weixin"" href=""http://share.baidu.com/code#"" data-cmd=""weixin""></A>
       </A>
      </A>
     </A>
    </A>
   </A>
  </div>
  <A class=""bds_more"" href=""http://share.baidu.com/code#"" data-cmd=""more"">
   <A title=""分享到QQ空间"" class=""bds_qzone"" href=""http://share.baidu.com/code#"" data-cmd=""qzone"">
    <A title=""分享到新浪微博"" class=""bds_tsina"" href=""http://share.baidu.com/code#"" data-cmd=""tsina"">
     <A title=""分享到腾讯微博"" class=""bds_tqq"" href=""http://share.baidu.com/code#"" data-cmd=""tqq"">
      <A title=""分享到人人网"" class=""bds_renren"" href=""http://share.baidu.com/code#"" data-cmd=""renren"">
       <A title=""分享到微信"" class=""bds_weixin"" href=""http://share.baidu.com/code#"" data-cmd=""weixin""> 
       </A>
      </A>
     </A>
    </A>
   </A>
  </A>
 </body>
</html>

however, when not use preserveCase , result is right
<html>
 <head></head>
 <body>
  <div class=""bdsharebuttonbox"">
   <a class=""bds_more"" href=""http://share.baidu.com/code#"" data-cmd=""more"">分享到：</a>
   <a title=""分享到QQ空间"" class=""bds_qzone"" href=""http://share.baidu.com/code#"" data-cmd=""qzone""></a>
   <a title=""分享到新浪微博"" class=""bds_tsina"" href=""http://share.baidu.com/code#"" data-cmd=""tsina""></a>
   <a title=""分享到腾讯微博"" class=""bds_tqq"" href=""http://share.baidu.com/code#"" data-cmd=""tqq""></a>
   <a title=""分享到人人网"" class=""bds_renren"" href=""http://share.baidu.com/code#"" data-cmd=""renren""></a>
   <a title=""分享到微信"" class=""bds_weixin"" href=""http://share.baidu.com/code#"" data-cmd=""weixin""></a>
  </div> 
 </body>
</html>
MetadataMetadataAssigneesNo one assignedLabelsbugA confirmed bug, that we should fixA confirmed bug, that we should fixfixedAn {bug|improvement} that has been {fixed|implemented}An {bug|improvement} that has been {fixed|implemented}ProjectsNo projectsMilestoneRelationshipsNone yetDevelopmentNo branches or pull requestsIssue actions"
JxPath-18,JxPath,[JXPATH-115] Issue with attribute:: - ASF JIRA,"Details




Type:


 Bug
        

 

Status:

Resolved 





Priority:


  Minor                     




Resolution:

                             Fixed
                    





Affects Version/s:


                                        None
                    






                Fix Version/s:
            



1.3 






Labels:


None


 
Description

Checking test (Issue172_CountAttributeNode) I came with the following fix for the code in AttributeContext  line 72
from 

if (!(nodeTest instanceof NodeNameTest)) 
{
                return false;
            }
            QName name = ((NodeNameTest) nodeTest).getNodeName();
------
'
to 
— (outside method)
private static final QName WILDCARD = new QName("""", ""*"");
— (in method)
final QName name ;
if (nodeTest instanceof NodeTypeTest)
{
	 if (((NodeTypeTest) nodeTest).getNodeType() == Compiler.NODE_TYPE_NODE)
		 name = WILDCARD;
	 else return false;
}
else if (nodeTest instanceof NodeNameTest) {
	name = ((NodeNameTest) nodeTest).getNodeName();
}
else
{
	return false;
}


AttachmentsActivity



People



Assignee:




    Unassigned





Reporter:





            Michele Vivoda
        


 


Votes:

0
Vote for this issue



Watchers:

0
Start watching this issue



Dates



                                    Created:
                            


23/Dec/07 17:55 




                                    Updated:
                            


03/Feb/08 03:54 




                                    Resolved:
                            


03/Feb/08 03:43"
JxPath-9,JxPath,[JXPATH-95] Comparing with NaN is incorrect - ASF JIRA,"Details




Type:


 Bug
        

 

Status:

Resolved 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:



Nightly Builds 







                Fix Version/s:
            



1.3 






Labels:


None


 
Description

'NaN' > 'NaN' is true, but should be FALSE


AttachmentsActivity



People



Assignee:




    Unassigned





Reporter:





            Sergey Vladimirov
        


 


Votes:

0
Vote for this issue



Watchers:

0
Start watching this issue



Dates



                                    Created:
                            


11/Jul/07 14:51 




                                    Updated:
                            


11/Jul/07 19:32 




                                    Resolved:
                            


11/Jul/07 19:32"
Lang-1,Lang,[LANG-747] NumberUtils does not handle Long Hex numbers - ASF JIRA,"Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:


                                        None
                    






                Fix Version/s:
            



3.2 






Component/s:



lang.math.* 






Labels:


None


 
Description

NumberUtils.createLong() does not handle hex numbers, but createInteger() handles hex and octal.
This seems odd.
NumberUtils.createNumber() assumes that hex numbers can only be Integer.
Again, why not handle bigger Hex numbers?
==
It is trivial to fix createLong() - just use Long.decode() instead of valueOf().
It's not clear why this was not done originally - the decode() method was added to both Integer and Long in Java 1.2.
Fixing createNumber() is also fairly easy - if the hex string has more than 8 digits, use Long.
Should we allow for leading zeros in an Integer? 
If not, the length check is trivial.


AttachmentsSub-TasksOptionsShow AllShow OpenBulk operationOpen issue navigator



1.

Fix createLong() so it behaves like createInteger()
 




Closed 
 Unassigned






Activity



People



Assignee:




    Unassigned





Reporter:





            Sebb
        


 


Votes:

0
Vote for this issue



Watchers:

2
Start watching this issue



Dates



                                    Created:
                            


23/Aug/11 12:50 




                                    Updated:
                            


15/Oct/13 02:33 




                                    Resolved:
                            


26/Jul/13 01:06"
Lang-22,Lang,"[LANG-662] org.apache.commons.lang3.math.Fraction does not reduce (Integer.MIN_VALUE, 2^k) - ASF JIRA","Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Minor                     




Resolution:

                             Fixed
                    





Affects Version/s:



3.0 







                Fix Version/s:
            



3.0 






Component/s:



lang.math.* 






Labels:


None


 
Description

The greatestCommonDivisor method in class Fraction does not find the gcd of Integer.MIN_VALUE and 2^k, and this case can be triggered by taking Integer.MIN_VALUE as the numerator. Note that the case of taking Integer.MIN_VALUE as the denominator is handled explicitly in the getReducedFraction factory method.
FractionTest.java
	// additional test cases
	public void testReducedFactory_int_int() {
		// ...
		f = Fraction.getReducedFraction(Integer.MIN_VALUE, 2);
		assertEquals(Integer.MIN_VALUE / 2, f.getNumerator());
		assertEquals(1, f.getDenominator());

	public void testReduce() {
		// ...
		f = Fraction.getFraction(Integer.MIN_VALUE, 2);
		result = f.reduce();
		assertEquals(Integer.MIN_VALUE / 2, result.getNumerator());
		assertEquals(1, result.getDenominator());




AttachmentsIssue Links


relates to





LANG-663
org.apache.commons.lang3.math.Fraction does not always succeed in multiplyBy and divideBy






Activity



People



Assignee:




    Unassigned





Reporter:





            Christian Semrau
        


 


Votes:

0
Vote for this issue



Watchers:

0
Start watching this issue



Dates



                                    Created:
                            


06/Dec/10 22:40 




                                    Updated:
                            


17/Jan/11 04:30 




                                    Resolved:
                            


17/Jan/11 04:30"
Lang-24,Lang,"[LANG-664] NumberUtils.isNumber(String)  is not right when the String is ""1.1L"" - ASF JIRA","Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:


                                        None
                    






                Fix Version/s:
            



3.0 






Component/s:



lang.math.* 






Labels:


None


 
Description

""1.1L""  is not a Java Number . but NumberUtils.isNumber(String) return true.
perhaps change:

            if (chars[i] == 'l'
                || chars[i] == 'L') {
                // not allowing L with an exponent
                return foundDigit && !hasExp;
            }


to:

            if (chars[i] == 'l'
                || chars[i] == 'L') {
                // not allowing L with an exponent
                return foundDigit && !hasExp && !hasDecPoint;
            }




AttachmentsActivity



People



Assignee:




    Unassigned





Reporter:





            leiqin
        


 


Votes:

0
Vote for this issue



Watchers:

0
Start watching this issue



Dates



                                    Created:
                            


07/Dec/10 05:29 




                                    Updated:
                            


01/Jan/11 06:57 




                                    Resolved:
                            


01/Jan/11 06:57"
Lang-39,Lang,[LANG-552] StringUtils replaceEach - Bug or Missing Documentation  - ASF JIRA,"Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:



2.4 







                Fix Version/s:
            



2.5 






Component/s:



lang.* 






Labels:


None


 
Description

The following Test Case for replaceEach fails with a null pointer exception.
I have expected that all StringUtils methods are ""null-friendly""
The use case is that i will stuff Values into the replacementList of which I do not want to check whether they are null.
I admit the use case is not perfect, because it is unclear what happens on the replace.
I outlined three expectations in the test case, of course only one should be met.
If it is decided that none of them should be possible, I propose to update the documentation with what happens when null is passed as replacement string

import static org.junit.Assert.assertEquals;

import org.apache.commons.lang.StringUtils;
import org.junit.Test;


public class StringUtilsTest {

	@Test
	public void replaceEach(){
		String original = ""Hello World!"";
		String[] searchList = {""Hello"", ""World""};
		String[] replacementList = {""Greetings"", null};
		String result = StringUtils.replaceEach(original, searchList, replacementList);
		assertEquals(""Greetings !"", result);
		//perhaps this is ok as well
                //assertEquals(""Greetings World!"", result);
                //or even
		//assertEquals(""Greetings null!"", result);
	}

	
}




AttachmentsActivity



People



Assignee:




    Unassigned





Reporter:





            Fabian Lange
        


 


Votes:

0
Vote for this issue



Watchers:

0
Start watching this issue



Dates



                                    Created:
                            


09/Nov/09 12:40 




                                    Updated:
                            


25/Feb/10 19:48 




                                    Resolved:
                            


14/Dec/09 07:51"
Lang-49,Lang,[LANG-380] infinite loop in Fraction.reduce when numerator == 0 - ASF JIRA,"Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:



2.3 







                Fix Version/s:
            



2.4 






Component/s:


                                        None
                    





Labels:


None


 
Description

Summary pretty much says it all.


AttachmentsActivity



People



Assignee:




    Unassigned





Reporter:





            Niall Pemberton
        


 


Votes:

0
Vote for this issue



Watchers:

0
Start watching this issue



Dates



                                    Created:
                            


29/Nov/07 16:24 




                                    Updated:
                            


03/Dec/07 06:51 




                                    Resolved:
                            


29/Nov/07 16:34"
Lang-55,Lang,"[LANG-315] StopWatch: suspend() acts as split(), if followed by stop() - ASF JIRA","Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:



2.0,                                            2.1,                                            2.2 







                Fix Version/s:
            



2.3 






Component/s:


                                        None
                    





Labels:


None


 
Description

In my opinion, it is a bug that suspend() acts as split(), if followed by stop(); see below:
        StopWatch sw = new StopWatch();
        sw.start();
        Thread.sleep(1000);
        sw.suspend();
        // Time 1 (ok)
        System.out.println(sw.getTime());
        Thread.sleep(2000);
        // Time 1 (again, ok)
        System.out.println(sw.getTime());
        sw.resume();
        Thread.sleep(3000);
        sw.suspend();
        // Time 2 (ok)
        System.out.println(sw.getTime());
        Thread.sleep(4000);
        // Time 2 (again, ok)
        System.out.println(sw.getTime());
        Thread.sleep(5000);
        sw.stop();
        // Time 2 (should be, but is Time 3 => NOT ok)
        System.out.println(sw.getTime());
suspend/resume is like a pause, where time counter doesn't continue. So a following stop()-call shouldn't increase the time counter, should it?


AttachmentsAttachmentsOptionsSort By NameSort By DateAscendingDescendingLANG-315.patch06/Feb/07 22:482 kBHenri YandellActivity



People



Assignee:




    Unassigned





Reporter:





            Horst Gernhardt
        


 


Votes:

0
Vote for this issue



Watchers:

0
Start watching this issue



Dates



                                    Created:
                            


06/Feb/07 13:52 




                                    Updated:
                            


06/Feb/07 22:49 




                                    Resolved:
                            


06/Feb/07 22:49"
Lang-59,Lang,[LANG-299] Bug in method appendFixedWidthPadRight of class StrBuilder causes an ArrayIndexOutOfBoundsException - ASF JIRA,"Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:



2.2 







                Fix Version/s:
            



2.3 






Component/s:


                                        None
                    





Labels:


None


 
Description

There's a bug in method appendFixedWidthPadRight of class StrBuilder:
public StrBuilder appendFixedWidthPadRight(Object obj, int width, char padChar) {
        if (width > 0) {
            ensureCapacity(size + width);
            String str = (obj == null ? getNullText() : obj.toString());
            int strLen = str.length();
            if (strLen >= width) 
{
 ==>            str.getChars(0, strLen, buffer, size);   <==== BUG: it should be str.getChars(0, width, buffer, size);
            }
 else {
                int padLen = width - strLen;
                str.getChars(0, strLen, buffer, size);
                for (int i = 0; i < padLen; i++) 
{
                    buffer[size + strLen + i] = padChar;
                }
            }
            size += width;
        }
        return this;
    }
This is causing an ArrayIndexOutOfBoundsException, so this method is unusable when strLen > width.
It's counterpart method appendFixedWidthPadLeft seems to be ok.


AttachmentsAttachmentsOptionsSort By NameSort By DateAscendingDescendingLANG-299.patch12/Dec/06 22:331 kBHenri YandellActivity



People



Assignee:




    Unassigned





Reporter:





            Francisco Benavent
        


 


Votes:

0
Vote for this issue



Watchers:

0
Start watching this issue



Dates



                                    Created:
                            


11/Dec/06 11:58 




                                    Updated:
                            


06/Feb/07 23:47 




                                    Resolved:
                            


12/Dec/06 22:35"
Math-1,Math,[MATH-996] Fraction specified with maxDenominator and a value very close to a simple fraction should not throw an overflow exception - ASF JIRA,"Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Minor                     




Resolution:

                             Fixed
                    





Affects Version/s:



3.1.1 







                Fix Version/s:
            



3.3 






Component/s:


                                        None
                    





Labels:


None


 
Description

An overflow exception is thrown when a Fraction is initialized with a maxDenominator from a double that is very close to a simple
fraction.  For example:
double d = 0.5000000001;
Fraction f = new Fraction(d, 10);
Patch with unit test on way.


AttachmentsAttachmentsOptionsSort By NameSort By DateAscendingDescendingCOMMONSMATH-996.patch24/Jun/13 17:503 kBTim AllisonActivity



People



Assignee:




    Unassigned





Reporter:





            Tim Allison
        


 


Votes:

0
Vote for this issue



Watchers:

2
Start watching this issue



Dates



                                    Created:
                            


24/Jun/13 17:21 




                                    Updated:
                            


19/May/14 15:13 




                                    Resolved:
                            


31/Aug/13 19:43"
Math-14,Math,[MATH-924] new multivariate vector optimizers cannot be used with large number of weights - ASF JIRA,"Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Critical                     




Resolution:

                             Fixed
                    





Affects Version/s:


                                        None
                    






                Fix Version/s:
            



3.1.1 






Component/s:


                                        None
                    





Labels:


None


 
Description

When using the Weigth class to pass a large number of weights to multivariate vector optimizers, an nxn full matrix is created (and copied) when a n elements vector is used. This exhausts memory when n is large.
This happens for example when using curve fitters (even simple curve fitters like polynomial ones for low degree) with large number of points. I encountered this with curve fitting on 41200 points, which created a matrix with 1.7 billion elements.


AttachmentsAttachmentsOptionsSort By NameSort By DateAscendingDescendingMATH-92429/Dec/12 02:2017 kBGilles SadowskiActivity



People



Assignee:




    Unassigned





Reporter:





            Luc Maisonobe
        


 


Votes:

0
Vote for this issue



Watchers:

2
Start watching this issue



Dates



                                    Created:
                            


28/Dec/12 19:12 




                                    Updated:
                            


04/Mar/13 18:53 




                                    Resolved:
                            


15/Jan/13 11:56"
Math-22,Math,[MATH-859] Fix and then deprecate isSupportXxxInclusive in RealDistribution interface - ASF JIRA,"Details




Type:


 Bug
        

 

Status:

Resolved 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:



3.0 







                Fix Version/s:
            



4.0 






Component/s:


                                        None
                    





Labels:


None


 
Description

The conclusion from [1] was never implemented. We should deprecate these
properties from the RealDistribution interface, but since removal
will have to wait until 4.0, we should agree on a precise
definition and fix the code to match it in the mean time.
The definition that I propose is that isSupportXxxInclusive means
that when the density function is applied to the upper or lower
bound of support returned by getSupportXxxBound, a finite (i.e. not
infinite), not NaN value is returned.
[1] http://markmail.org/message/dxuxh7eybl7xejde


AttachmentsActivity



People



Assignee:




    Unassigned





Reporter:





            Phil Steitz
        


 


Votes:

0
Vote for this issue



Watchers:

1
Start watching this issue



Dates



                                    Created:
                            


08/Sep/12 18:15 




                                    Updated:
                            


24/Feb/15 22:09 




                                    Resolved:
                            


24/Feb/15 22:09"
Math-28,Math,[MATH-828] Not expected UnboundedSolutionException - ASF JIRA,"Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:



3.0 







                Fix Version/s:
            



3.1 






Component/s:


                                        None
                    





Labels:




 


Environment:


Intel Core i5-2300 Windows XP SP3


 
Description

SimplexSolver throws UnboundedSolutionException when trying to solve minimization linear programming problem. The number of exception thrown depends on the number of variables.
In order to see that behavior of SimplexSolver first try to run JUnit test setting a final variable ENTITIES_COUNT = 2 and that will give almost good result and then set it to 15 and you'll get a massive of unbounded exceptions.
First iteration is runned with predefined set of input data with which the Solver gives back an appropriate result.
The problem itself is well tested by it's authors (mathematicians who I believe know what they developed) using Matlab 10 with no unbounded solutions on the same rules of creatnig random variables values.
What is strange to me is the dependence of the number of UnboundedSolutionException exceptions on the number of variables in the problem.
The problem is formulated as
min(1*t + 0*L) (for every r-th subject)
s.t.
-q(r) + QL >= 0
x(r)t - XL >= 0
L >= 0
where 
r = 1..R, 
L = 
{l(1), l(2), ..., l(R)}
 (vector of R rows and 1 column),
Q - coefficients matrix MxR
X - coefficients matrix NxR 


AttachmentsAttachmentsOptionsSort By NameSort By DateAscendingDescendingApacheSimplexWrapper.java19/Jul/12 15:0914 kBAlexey SlepovApacheSimplexWrapperTest.java19/Jul/12 15:0910 kBAlexey Slepovcommons-math3-3.0.jar19/Jul/12 15:091.23 MBAlexey SlepovEntity.java19/Jul/12 15:092 kBAlexey SlepovIssue Links


relates to





MATH-842
Investigate why Bland's rule in Simplex Solver still creates cycles






Activity



People



Assignee:





            Thomas Neidhart
        





Reporter:





            Alexey Slepov
        


 


Votes:

0
Vote for this issue



Watchers:

3
Start watching this issue



Dates



                                    Created:
                            


19/Jul/12 15:07 




                                    Updated:
                            


04/Mar/13 18:53 




                                    Resolved:
                            


05/Aug/12 16:33"
Math-48,Math,"[MATH-631] ""RegulaFalsiSolver"" failure - ASF JIRA","Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:


                                        None
                    






                Fix Version/s:
            



3.0 






Component/s:


                                        None
                    





Labels:


None


 
Description

The following unit test:

@Test
public void testBug() {
    final UnivariateRealFunction f = new UnivariateRealFunction() {
            @Override
            public double value(double x) {
                return Math.exp(x) - Math.pow(Math.PI, 3.0);
            }
        };

    UnivariateRealSolver solver = new RegulaFalsiSolver();
    double root = solver.solve(100, f, 1, 10);
}


fails with

illegal state: maximal count (100) exceeded: evaluations


Using ""PegasusSolver"", the answer is found after 17 evaluations.


AttachmentsAttachmentsOptionsSort By NameSort By DateAscendingDescendingticket631.patch02/Sep/11 08:587 kBDennis HendriksIssue Links


is related to





MATH-599
Re-implementation of Secant-based root finding algorithms






Activity



People



Assignee:




    Unassigned





Reporter:





            Gilles Sadowski
        


 


Votes:

0
Vote for this issue



Watchers:

1
Start watching this issue



Dates



                                    Created:
                            


23/Jul/11 23:48 




                                    Updated:
                            


24/Mar/12 16:16 




                                    Resolved:
                            


08/Sep/11 12:13"
Math-51,Math,"[MATH-631] ""RegulaFalsiSolver"" failure - ASF JIRA","Details




Type:


 Bug
        

 

Status:

Closed 





Priority:


  Major                     




Resolution:

                             Fixed
                    





Affects Version/s:


                                        None
                    






                Fix Version/s:
            



3.0 






Component/s:


                                        None
                    





Labels:


None


 
Description

The following unit test:

@Test
public void testBug() {
    final UnivariateRealFunction f = new UnivariateRealFunction() {
            @Override
            public double value(double x) {
                return Math.exp(x) - Math.pow(Math.PI, 3.0);
            }
        };

    UnivariateRealSolver solver = new RegulaFalsiSolver();
    double root = solver.solve(100, f, 1, 10);
}


fails with

illegal state: maximal count (100) exceeded: evaluations


Using ""PegasusSolver"", the answer is found after 17 evaluations.


AttachmentsAttachmentsOptionsSort By NameSort By DateAscendingDescendingticket631.patch02/Sep/11 08:587 kBDennis HendriksIssue Links


is related to





MATH-599
Re-implementation of Secant-based root finding algorithms






Activity



People



Assignee:




    Unassigned





Reporter:





            Gilles Sadowski
        


 


Votes:

0
Vote for this issue



Watchers:

1
Start watching this issue



Dates



                                    Created:
                            


23/Jul/11 23:48 




                                    Updated:
                            


24/Mar/12 16:16 




                                    Resolved:
                            


08/Sep/11 12:13"
